filename,duration,status,thread_info
../input_images/cheese_plate/100370.jpg,0.012782096862792969,Success,PID: 3204 | TID: 8758821184
../input_images/cheese_plate/33684.jpg,0.013882160186767578,Success,PID: 3204 | TID: 8758821184
../input_images/cheese_plate/42901.jpg,0.01207280158996582,Success,PID: 3204 | TID: 8758821184
../input_images/cheese_plate/75029.jpg,0.012086868286132812,Success,PID: 3204 | TID: 8758821184
../input_images/cheese_plate/82884.jpg,0.011742115020751953,Success,PID: 3204 | TID: 8758821184
../input_images/cheese_plate/71673.jpg,0.012285947799682617,Success,PID: 3204 | TID: 8758821184
../input_images/cheese_plate/67628.jpg,0.012344121932983398,Success,PID: 3204 | TID: 8758821184
../input_images/cheese_plate/12089.jpg,0.012958049774169922,Success,PID: 3204 | TID: 8758821184
../input_images/cheese_plate/89108.jpg,0.012336015701293945,Success,PID: 3204 | TID: 8758821184
../input_images/cheese_plate/55739.jpg,0.013286828994750977,Success,PID: 3204 | TID: 8758821184
../input_images/cheese_plate/64533.jpg,0.012869119644165039,Success,PID: 3204 | TID: 8758821184
../input_images/cheese_plate/17721.jpg,0.013459920883178711,Success,PID: 3204 | TID: 8758821184
../input_images/cheese_plate/33708.jpg,0.013294219970703125,Success,PID: 3204 | TID: 8758821184
../input_images/garlic_bread/262626.jpg,0.012368917465209961,Success,PID: 3204 | TID: 8758821184
../input_images/garlic_bread/199764.jpg,0.012072086334228516,Success,PID: 3204 | TID: 8758821184
../input_images/garlic_bread/203741.jpg,0.013602018356323242,Success,PID: 3204 | TID: 8758821184
../input_images/garlic_bread/108691.jpg,0.012617111206054688,Success,PID: 3204 | TID: 8758821184
../input_images/garlic_bread/247927.jpg,0.011861324310302734,Success,PID: 3204 | TID: 8758821184
../input_images/garlic_bread/229634.jpg,0.016089916229248047,Success,PID: 3204 | TID: 8758821184
../input_images/garlic_bread/180782.jpg,0.012366056442260742,Success,PID: 3204 | TID: 8758821184
../input_images/garlic_bread/4212.jpg,0.013720989227294922,Success,PID: 3204 | TID: 8758821184
../input_images/garlic_bread/41234.jpg,0.014170169830322266,Success,PID: 3204 | TID: 8758821184
../input_images/garlic_bread/209608.jpg,0.012404918670654297,Success,PID: 3204 | TID: 8758821184
../input_images/garlic_bread/231627.jpg,0.014991044998168945,Success,PID: 3204 | TID: 8758821184
../input_images/garlic_bread/164517.jpg,0.014372825622558594,Success,PID: 3204 | TID: 8758821184
../input_images/garlic_bread/95606.jpg,0.015002012252807617,Success,PID: 3204 | TID: 8758821184
../input_images/garlic_bread/134443.jpg,0.012752771377563477,Success,PID: 3204 | TID: 8758821184
../input_images/garlic_bread/100478.jpg,0.013707160949707031,Success,PID: 3204 | TID: 8758821184
../input_images/garlic_bread/129015.jpg,0.013025045394897461,Success,PID: 3204 | TID: 8758821184
../input_images/garlic_bread/72688.jpg,0.013031959533691406,Success,PID: 3204 | TID: 8758821184
../input_images/garlic_bread/238360.jpg,0.012996196746826172,Success,PID: 3204 | TID: 8758821184
../input_images/garlic_bread/243052.jpg,0.013830900192260742,Success,PID: 3204 | TID: 8758821184
../input_images/garlic_bread/71366.jpg,0.013123750686645508,Success,PID: 3204 | TID: 8758821184
../input_images/garlic_bread/133323.jpg,0.013217926025390625,Success,PID: 3204 | TID: 8758821184
../input_images/garlic_bread/124105.jpg,0.013090133666992188,Success,PID: 3204 | TID: 8758821184
../input_images/garlic_bread/219956.jpg,0.013285160064697266,Success,PID: 3204 | TID: 8758821184
../input_images/garlic_bread/77925.jpg,0.01296091079711914,Success,PID: 3204 | TID: 8758821184
../input_images/garlic_bread/218445.jpg,0.012822866439819336,Success,PID: 3204 | TID: 8758821184
../input_images/garlic_bread/115053.jpg,0.015919208526611328,Success,PID: 3204 | TID: 8758821184
../input_images/garlic_bread/23036.jpg,0.015829801559448242,Success,PID: 3204 | TID: 8758821184
../input_images/garlic_bread/205405.jpg,0.013276815414428711,Success,PID: 3204 | TID: 8758821184
../input_images/garlic_bread/202829.jpg,0.012473821640014648,Success,PID: 3204 | TID: 8758821184
../input_images/garlic_bread/54491.jpg,0.01304483413696289,Success,PID: 3204 | TID: 8758821184
../input_images/garlic_bread/197479.jpg,0.013103961944580078,Success,PID: 3204 | TID: 8758821184
../input_images/garlic_bread/210828.jpg,0.01314091682434082,Success,PID: 3204 | TID: 8758821184
../input_images/garlic_bread/39079.jpg,0.012628316879272461,Success,PID: 3204 | TID: 8758821184
../input_images/garlic_bread/149717.jpg,0.012680768966674805,Success,PID: 3204 | TID: 8758821184
../input_images/garlic_bread/32925.jpg,0.012591123580932617,Success,PID: 3204 | TID: 8758821184
../input_images/garlic_bread/248936.jpg,0.012282133102416992,Success,PID: 3204 | TID: 8758821184
../input_images/garlic_bread/144781.jpg,0.014352083206176758,Success,PID: 3204 | TID: 8758821184
../input_images/garlic_bread/183859.jpg,0.022706031799316406,Success,PID: 3204 | TID: 8758821184
../input_images/garlic_bread/186277.jpg,0.019201040267944336,Success,PID: 3204 | TID: 8758821184
../input_images/garlic_bread/169312.jpg,0.021292924880981445,Success,PID: 3204 | TID: 8758821184
../input_images/garlic_bread/229201.jpg,0.01747417449951172,Success,PID: 3204 | TID: 8758821184
../input_images/garlic_bread/144737.jpg,0.02172994613647461,Success,PID: 3204 | TID: 8758821184
../input_images/garlic_bread/34878.jpg,0.016300201416015625,Success,PID: 3204 | TID: 8758821184
../input_images/garlic_bread/92932.jpg,0.02396702766418457,Success,PID: 3204 | TID: 8758821184
../input_images/garlic_bread/191123.jpg,0.012438058853149414,Success,PID: 3204 | TID: 8758821184
../input_images/garlic_bread/168786.jpg,0.012742996215820312,Success,PID: 3204 | TID: 8758821184
../input_images/garlic_bread/112176.jpg,0.012595891952514648,Success,PID: 3204 | TID: 8758821184
../input_images/garlic_bread/122260.jpg,0.017199993133544922,Success,PID: 3204 | TID: 8758821184
../input_images/garlic_bread/187811.jpg,0.012611150741577148,Success,PID: 3204 | TID: 8758821184
../input_images/garlic_bread/125056.jpg,0.013231039047241211,Success,PID: 3204 | TID: 8758821184
../input_images/ice_cream/85514.jpg,0.012814760208129883,Success,PID: 3204 | TID: 8758821184
../input_images/ice_cream/172466.jpg,0.012339353561401367,Success,PID: 3204 | TID: 8758821184
../input_images/ice_cream/118126.jpg,0.0140380859375,Success,PID: 3204 | TID: 8758821184
../input_images/ice_cream/128556.jpg,0.012722969055175781,Success,PID: 3204 | TID: 8758821184
../input_images/ice_cream/38337.jpg,0.011929988861083984,Success,PID: 3204 | TID: 8758821184
../input_images/ice_cream/130441.jpg,0.013570070266723633,Success,PID: 3204 | TID: 8758821184
../input_images/ice_cream/155035.jpg,0.012248039245605469,Success,PID: 3204 | TID: 8758821184
../input_images/ice_cream/143864.jpg,0.012372970581054688,Success,PID: 3204 | TID: 8758821184
../input_images/ice_cream/137699.jpg,0.013241767883300781,Success,PID: 3204 | TID: 8758821184
../input_images/ice_cream/130043.jpg,0.012487173080444336,Success,PID: 3204 | TID: 8758821184
../input_images/ice_cream/102595.jpg,0.012483835220336914,Success,PID: 3204 | TID: 8758821184
../input_images/ice_cream/59144.jpg,0.013434171676635742,Success,PID: 3204 | TID: 8758821184
../input_images/ice_cream/97166.jpg,0.012636899948120117,Success,PID: 3204 | TID: 8758821184
../input_images/ice_cream/144799.jpg,0.011883974075317383,Success,PID: 3204 | TID: 8758821184
../input_images/ice_cream/23601.jpg,0.01211690902709961,Success,PID: 3204 | TID: 8758821184
../input_images/ice_cream/116769.jpg,0.012336969375610352,Success,PID: 3204 | TID: 8758821184
../input_images/ice_cream/48073.jpg,0.011347293853759766,Success,PID: 3204 | TID: 8758821184
../input_images/ice_cream/14484.jpg,0.012854814529418945,Success,PID: 3204 | TID: 8758821184
../input_images/ice_cream/164659.jpg,0.012358903884887695,Success,PID: 3204 | TID: 8758821184
../input_images/ice_cream/90167.jpg,0.01251220703125,Success,PID: 3204 | TID: 8758821184
../input_images/ice_cream/15420.jpg,0.019063949584960938,Success,PID: 3204 | TID: 8758821184
../input_images/ice_cream/89027.jpg,0.012326240539550781,Success,PID: 3204 | TID: 8758821184
../input_images/ice_cream/121650.jpg,0.011954069137573242,Success,PID: 3204 | TID: 8758821184
../input_images/ice_cream/137146.jpg,0.012497186660766602,Success,PID: 3204 | TID: 8758821184
../input_images/ice_cream/45200.jpg,0.011471033096313477,Success,PID: 3204 | TID: 8758821184
../input_images/ice_cream/157314.jpg,0.012179851531982422,Success,PID: 3204 | TID: 8758821184
../input_images/ice_cream/55601.jpg,0.012711763381958008,Success,PID: 3204 | TID: 8758821184
../input_images/ice_cream/96935.jpg,0.012195825576782227,Success,PID: 3204 | TID: 8758821184
../input_images/ice_cream/5762.jpg,0.013185977935791016,Success,PID: 3204 | TID: 8758821184
../input_images/ice_cream/154008.jpg,0.013171911239624023,Success,PID: 3204 | TID: 8758821184
../input_images/ice_cream/44859.jpg,0.010801315307617188,Success,PID: 3204 | TID: 8758821184
../input_images/ice_cream/178326.jpg,0.012639999389648438,Success,PID: 3204 | TID: 8758821184
../input_images/ice_cream/162418.jpg,0.012175798416137695,Success,PID: 3204 | TID: 8758821184
../input_images/ice_cream/1164.jpg,0.011671781539916992,Success,PID: 3204 | TID: 8758821184
../input_images/ice_cream/166751.jpg,0.011977910995483398,Success,PID: 3204 | TID: 8758821184
../input_images/ice_cream/25026.jpg,0.01291799545288086,Success,PID: 3204 | TID: 8758821184
../input_images/ice_cream/33485.jpg,0.012555122375488281,Success,PID: 3204 | TID: 8758821184
../input_images/ice_cream/120472.jpg,0.012703180313110352,Success,PID: 3204 | TID: 8758821184
../input_images/ice_cream/138570.jpg,0.011944055557250977,Success,PID: 3204 | TID: 8758821184
../input_images/ice_cream/101858.jpg,0.012598752975463867,Success,PID: 3204 | TID: 8758821184
../input_images/ice_cream/69414.jpg,0.011377096176147461,Success,PID: 3204 | TID: 8758821184
../input_images/ice_cream/63878.jpg,0.01270914077758789,Success,PID: 3204 | TID: 8758821184
../input_images/ice_cream/104465.jpg,0.012109994888305664,Success,PID: 3204 | TID: 8758821184
../input_images/ice_cream/19487.jpg,0.013202190399169922,Success,PID: 3204 | TID: 8758821184
../input_images/ice_cream/47909.jpg,0.018157958984375,Success,PID: 3204 | TID: 8758821184
../input_images/ice_cream/71511.jpg,0.012494087219238281,Success,PID: 3204 | TID: 8758821184
../input_images/ice_cream/45059.jpg,0.012578964233398438,Success,PID: 3204 | TID: 8758821184
../input_images/ice_cream/128955.jpg,0.013065099716186523,Success,PID: 3204 | TID: 8758821184
../input_images/ice_cream/128941.jpg,0.012408018112182617,Success,PID: 3204 | TID: 8758821184
../input_images/ice_cream/20777.jpg,0.012603759765625,Success,PID: 3204 | TID: 8758821184
../input_images/tuna_tartare/24053.jpg,0.012432098388671875,Success,PID: 3204 | TID: 8758821184
../input_images/tuna_tartare/92525.jpg,0.01231527328491211,Success,PID: 3204 | TID: 8758821184
../input_images/tuna_tartare/33658.jpg,0.012003898620605469,Success,PID: 3204 | TID: 8758821184
../input_images/tuna_tartare/43750.jpg,0.012221813201904297,Success,PID: 3204 | TID: 8758821184
../input_images/tuna_tartare/154702.jpg,0.012881040573120117,Success,PID: 3204 | TID: 8758821184
../input_images/tuna_tartare/54399.jpg,0.012206077575683594,Success,PID: 3204 | TID: 8758821184
../input_images/tuna_tartare/34487.jpg,0.012586116790771484,Success,PID: 3204 | TID: 8758821184
../input_images/tuna_tartare/36290.jpg,0.010933160781860352,Success,PID: 3204 | TID: 8758821184
../input_images/tuna_tartare/36051.jpg,0.012569904327392578,Success,PID: 3204 | TID: 8758821184
../input_images/tuna_tartare/152831.jpg,0.012363910675048828,Success,PID: 3204 | TID: 8758821184
../input_images/tuna_tartare/91163.jpg,0.013046026229858398,Success,PID: 3204 | TID: 8758821184
../input_images/tuna_tartare/75795.jpg,0.01253819465637207,Success,PID: 3204 | TID: 8758821184
../input_images/tuna_tartare/33065.jpg,0.012711048126220703,Success,PID: 3204 | TID: 8758821184
../input_images/tuna_tartare/53579.jpg,0.014384031295776367,Success,PID: 3204 | TID: 8758821184
../input_images/tuna_tartare/51230.jpg,0.013875007629394531,Success,PID: 3204 | TID: 8758821184
../input_images/tuna_tartare/70228.jpg,0.014895915985107422,Success,PID: 3204 | TID: 8758821184
../input_images/tuna_tartare/147625.jpg,0.012325763702392578,Success,PID: 3204 | TID: 8758821184
../input_images/tuna_tartare/145813.jpg,0.01244807243347168,Success,PID: 3204 | TID: 8758821184
../input_images/tuna_tartare/146831.jpg,0.011281251907348633,Success,PID: 3204 | TID: 8758821184
../input_images/tuna_tartare/102915.jpg,0.012835025787353516,Success,PID: 3204 | TID: 8758821184
../input_images/tuna_tartare/42175.jpg,0.010408878326416016,Success,PID: 3204 | TID: 8758821184
../input_images/tuna_tartare/101560.jpg,0.012441158294677734,Success,PID: 3204 | TID: 8758821184
../input_images/tuna_tartare/108552.jpg,0.012670040130615234,Success,PID: 3204 | TID: 8758821184
../input_images/tuna_tartare/53907.jpg,0.012573003768920898,Success,PID: 3204 | TID: 8758821184
../input_images/tuna_tartare/90780.jpg,0.012660980224609375,Success,PID: 3204 | TID: 8758821184
../input_images/tuna_tartare/145862.jpg,0.012936830520629883,Success,PID: 3204 | TID: 8758821184
../input_images/tuna_tartare/3519.jpg,0.011317968368530273,Success,PID: 3204 | TID: 8758821184
../input_images/tuna_tartare/99979.jpg,0.011995077133178711,Success,PID: 3204 | TID: 8758821184
../input_images/tuna_tartare/73581.jpg,0.013096094131469727,Success,PID: 3204 | TID: 8758821184
../input_images/tuna_tartare/62315.jpg,0.012595176696777344,Success,PID: 3204 | TID: 8758821184
../input_images/tuna_tartare/41718.jpg,0.01252293586730957,Success,PID: 3204 | TID: 8758821184
../input_images/tuna_tartare/11517.jpg,0.012181997299194336,Success,PID: 3204 | TID: 8758821184
../input_images/tuna_tartare/38202.jpg,0.01477193832397461,Success,PID: 3204 | TID: 8758821184
../input_images/tuna_tartare/115871.jpg,0.015294075012207031,Success,PID: 3204 | TID: 8758821184
../input_images/tuna_tartare/118399.jpg,0.012688159942626953,Success,PID: 3204 | TID: 8758821184
../input_images/tuna_tartare/61957.jpg,0.013213157653808594,Success,PID: 3204 | TID: 8758821184
../input_images/tuna_tartare/92149.jpg,0.012420892715454102,Success,PID: 3204 | TID: 8758821184
../input_images/tuna_tartare/101595.jpg,0.011668920516967773,Success,PID: 3204 | TID: 8758821184
../input_images/tuna_tartare/74620.jpg,0.015804290771484375,Success,PID: 3204 | TID: 8758821184
../input_images/tuna_tartare/108172.jpg,0.012324810028076172,Success,PID: 3204 | TID: 8758821184
../input_images/tuna_tartare/17806.jpg,0.012443780899047852,Success,PID: 3204 | TID: 8758821184
../input_images/tuna_tartare/24955.jpg,0.013161897659301758,Success,PID: 3204 | TID: 8758821184
../input_images/tuna_tartare/147706.jpg,0.009623050689697266,Success,PID: 3204 | TID: 8758821184
../input_images/tuna_tartare/19801.jpg,0.01271510124206543,Success,PID: 3204 | TID: 8758821184
../input_images/tuna_tartare/75677.jpg,0.010807037353515625,Success,PID: 3204 | TID: 8758821184
../input_images/tuna_tartare/20924.jpg,0.013289213180541992,Success,PID: 3204 | TID: 8758821184
../input_images/tuna_tartare/145214.jpg,0.012737035751342773,Success,PID: 3204 | TID: 8758821184
../input_images/tuna_tartare/142959.jpg,0.012560129165649414,Success,PID: 3204 | TID: 8758821184
../input_images/tuna_tartare/99695.jpg,0.012894868850708008,Success,PID: 3204 | TID: 8758821184
../input_images/tuna_tartare/145826.jpg,0.012430191040039062,Success,PID: 3204 | TID: 8758821184
../input_images/waffles/314148.jpg,0.012781143188476562,Success,PID: 3204 | TID: 8758821184
../input_images/waffles/6603.jpg,0.014271974563598633,Success,PID: 3204 | TID: 8758821184
../input_images/waffles/55093.jpg,0.011710882186889648,Success,PID: 3204 | TID: 8758821184
../input_images/waffles/70789.jpg,0.012578248977661133,Success,PID: 3204 | TID: 8758821184
../input_images/waffles/312739.jpg,0.014358043670654297,Success,PID: 3204 | TID: 8758821184
../input_images/waffles/96181.jpg,0.012892961502075195,Success,PID: 3204 | TID: 8758821184
../input_images/waffles/57325.jpg,0.012157917022705078,Success,PID: 3204 | TID: 8758821184
../input_images/waffles/82242.jpg,0.014287948608398438,Success,PID: 3204 | TID: 8758821184
../input_images/waffles/20378.jpg,0.012670278549194336,Success,PID: 3204 | TID: 8758821184
../input_images/waffles/87930.jpg,0.012424945831298828,Success,PID: 3204 | TID: 8758821184
../input_images/waffles/31831.jpg,0.012809991836547852,Success,PID: 3204 | TID: 8758821184
../input_images/waffles/78000.jpg,0.013585329055786133,Success,PID: 3204 | TID: 8758821184
../input_images/waffles/43069.jpg,0.012063026428222656,Success,PID: 3204 | TID: 8758821184
../input_images/waffles/6312.jpg,0.013269186019897461,Success,PID: 3204 | TID: 8758821184
../input_images/waffles/11088.jpg,0.01326298713684082,Success,PID: 3204 | TID: 8758821184
../input_images/waffles/30536.jpg,0.012814998626708984,Success,PID: 3204 | TID: 8758821184
../input_images/waffles/28437.jpg,0.012913942337036133,Success,PID: 3204 | TID: 8758821184
../input_images/waffles/76239.jpg,0.012447357177734375,Success,PID: 3204 | TID: 8758821184
../input_images/waffles/35506.jpg,0.012154817581176758,Success,PID: 3204 | TID: 8758821184
../input_images/waffles/29488.jpg,0.012749910354614258,Success,PID: 3204 | TID: 8758821184
../input_images/waffles/97015.jpg,0.012664079666137695,Success,PID: 3204 | TID: 8758821184
../input_images/waffles/71341.jpg,0.012931108474731445,Success,PID: 3204 | TID: 8758821184
../input_images/waffles/57352.jpg,0.013026952743530273,Success,PID: 3204 | TID: 8758821184
../input_images/waffles/29115 4.43.46 PM.jpg,0.013715982437133789,Success,PID: 3204 | TID: 8758821184
../input_images/waffles/97567.jpg,0.013195991516113281,Success,PID: 3204 | TID: 8758821184
../input_images/waffles/97524 copy.jpg,0.014208078384399414,Success,PID: 3204 | TID: 8758821184
../input_images/waffles/88648.jpg,0.012357234954833984,Success,PID: 3204 | TID: 8758821184
../input_images/waffles/44343 4.43.46 PM.jpg,0.012741327285766602,Success,PID: 3204 | TID: 8758821184
../input_images/waffles/38216.jpg,0.011773824691772461,Success,PID: 3204 | TID: 8758821184
../input_images/waffles/3539.jpg,0.011693000793457031,Success,PID: 3204 | TID: 8758821184
../input_images/waffles/315203.jpg,0.012726068496704102,Success,PID: 3204 | TID: 8758821184
../input_images/waffles/60308.jpg,0.012620210647583008,Success,PID: 3204 | TID: 8758821184
../input_images/waffles/1702.jpg,0.013630867004394531,Success,PID: 3204 | TID: 8758821184
../input_images/waffles/29126.jpg,0.012806177139282227,Success,PID: 3204 | TID: 8758821184
../input_images/waffles/55947.jpg,0.012291193008422852,Success,PID: 3204 | TID: 8758821184
../input_images/waffles/29912.jpg,0.012887001037597656,Success,PID: 3204 | TID: 8758821184
../input_images/waffles/3138.jpg,0.012021064758300781,Success,PID: 3204 | TID: 8758821184
../input_images/waffles/21998.jpg,0.012660980224609375,Success,PID: 3204 | TID: 8758821184
../input_images/waffles/98131 4.43.46 PM.jpg,0.012102127075195312,Success,PID: 3204 | TID: 8758821184
../input_images/waffles/74327 4.43.46 PM.jpg,0.012483835220336914,Success,PID: 3204 | TID: 8758821184
../input_images/waffles/12160.jpg,0.012939929962158203,Success,PID: 3204 | TID: 8758821184
../input_images/waffles/77990.jpg,0.01273488998413086,Success,PID: 3204 | TID: 8758821184
../input_images/waffles/61894.jpg,0.012607097625732422,Success,PID: 3204 | TID: 8758821184
../input_images/waffles/55114.jpg,0.012864112854003906,Success,PID: 3204 | TID: 8758821184
../input_images/waffles/311361.jpg,0.013441801071166992,Success,PID: 3204 | TID: 8758821184
../input_images/waffles/310725.jpg,0.012878179550170898,Success,PID: 3204 | TID: 8758821184
../input_images/waffles/59277.jpg,0.012938976287841797,Success,PID: 3204 | TID: 8758821184
../input_images/waffles/97524.jpg,0.013253211975097656,Success,PID: 3204 | TID: 8758821184
../input_images/waffles/41942.jpg,0.011970996856689453,Success,PID: 3204 | TID: 8758821184
../input_images/waffles/29618.jpg,0.011632919311523438,Success,PID: 3204 | TID: 8758821184
../input_images/poutine/49254.jpg,0.012591838836669922,Success,PID: 3204 | TID: 8758821184
../input_images/poutine/133176.jpg,0.012550115585327148,Success,PID: 3204 | TID: 8758821184
../input_images/poutine/150216.jpg,0.013342857360839844,Success,PID: 3204 | TID: 8758821184
../input_images/poutine/169093.jpg,0.013247013092041016,Success,PID: 3204 | TID: 8758821184
../input_images/poutine/150821.jpg,0.013272762298583984,Success,PID: 3204 | TID: 8758821184
../input_images/poutine/37405.jpg,0.013876914978027344,Success,PID: 3204 | TID: 8758821184
../input_images/poutine/105398.jpg,0.012704133987426758,Success,PID: 3204 | TID: 8758821184
../input_images/poutine/56398.jpg,0.012439966201782227,Success,PID: 3204 | TID: 8758821184
../input_images/poutine/9252.jpg,0.01253509521484375,Success,PID: 3204 | TID: 8758821184
../input_images/poutine/106693.jpg,0.013420820236206055,Success,PID: 3204 | TID: 8758821184
../input_images/poutine/140836.jpg,0.012371063232421875,Success,PID: 3204 | TID: 8758821184
../input_images/poutine/118540.jpg,0.012915849685668945,Success,PID: 3204 | TID: 8758821184
../input_images/poutine/123677.jpg,0.014168977737426758,Success,PID: 3204 | TID: 8758821184
../input_images/poutine/146832.jpg,0.013459205627441406,Success,PID: 3204 | TID: 8758821184
../input_images/poutine/18293.jpg,0.011521100997924805,Success,PID: 3204 | TID: 8758821184
../input_images/poutine/139953.jpg,0.014104127883911133,Success,PID: 3204 | TID: 8758821184
../input_images/poutine/16093.jpg,0.013078689575195312,Success,PID: 3204 | TID: 8758821184
../input_images/poutine/140048.jpg,0.01204371452331543,Success,PID: 3204 | TID: 8758821184
../input_images/poutine/142930.jpg,0.012756109237670898,Success,PID: 3204 | TID: 8758821184
../input_images/poutine/39893.jpg,0.012569904327392578,Success,PID: 3204 | TID: 8758821184
../input_images/poutine/73030.jpg,0.012343883514404297,Success,PID: 3204 | TID: 8758821184
../input_images/poutine/102911.jpg,0.010418891906738281,Success,PID: 3204 | TID: 8758821184
../input_images/poutine/21784.jpg,0.013365983963012695,Success,PID: 3204 | TID: 8758821184
../input_images/poutine/57377.jpg,0.01250004768371582,Success,PID: 3204 | TID: 8758821184
../input_images/poutine/71013.jpg,0.01137995719909668,Success,PID: 3204 | TID: 8758821184
../input_images/poutine/55007.jpg,0.01317596435546875,Success,PID: 3204 | TID: 8758821184
../input_images/poutine/72484.jpg,0.01265406608581543,Success,PID: 3204 | TID: 8758821184
../input_images/poutine/125745.jpg,0.012197256088256836,Success,PID: 3204 | TID: 8758821184
../input_images/poutine/13057.jpg,0.012418746948242188,Success,PID: 3204 | TID: 8758821184
../input_images/poutine/128673.jpg,0.013038873672485352,Success,PID: 3204 | TID: 8758821184
../input_images/poutine/85455.jpg,0.012962818145751953,Success,PID: 3204 | TID: 8758821184
../input_images/poutine/164608.jpg,0.013209819793701172,Success,PID: 3204 | TID: 8758821184
../input_images/poutine/150368.jpg,0.018125057220458984,Success,PID: 3204 | TID: 8758821184
../input_images/poutine/114270.jpg,0.012210845947265625,Success,PID: 3204 | TID: 8758821184
../input_images/poutine/36700.jpg,0.012417078018188477,Success,PID: 3204 | TID: 8758821184
../input_images/poutine/130660.jpg,0.013427019119262695,Success,PID: 3204 | TID: 8758821184
../input_images/poutine/24846.jpg,0.012248039245605469,Success,PID: 3204 | TID: 8758821184
../input_images/poutine/10671.jpg,0.012540817260742188,Success,PID: 3204 | TID: 8758821184
../input_images/poutine/35181.jpg,0.01345205307006836,Success,PID: 3204 | TID: 8758821184
../input_images/poutine/155575.jpg,0.012791872024536133,Success,PID: 3204 | TID: 8758821184
../input_images/poutine/19253.jpg,0.012618064880371094,Success,PID: 3204 | TID: 8758821184
../input_images/poutine/145411.jpg,0.013762712478637695,Success,PID: 3204 | TID: 8758821184
../input_images/poutine/76915.jpg,0.01267385482788086,Success,PID: 3204 | TID: 8758821184
../input_images/poutine/154691.jpg,0.012587785720825195,Success,PID: 3204 | TID: 8758821184
../input_images/poutine/23874.jpg,0.012577056884765625,Success,PID: 3204 | TID: 8758821184
../input_images/poutine/35795.jpg,0.012682914733886719,Success,PID: 3204 | TID: 8758821184
